metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_sending,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390661,4.744400,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
checks,1783390661,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
data_sent,1783390661,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390661,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390661,1004.001300,,,,,,,,,default,,,,,,,
iterations,1783390661,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783390661,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390661,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390661,1004.001300,,,,,,,,,default,,,,,,,
iterations,1783390661,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783390661,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390661,3.995200,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390661,3.995200,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_reqs,1783390661,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390661,3.995200,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390661,3.995200,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390661,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
checks,1783390661,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
checks,1783390661,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
vus,1783390662,3.000000,,,,,,,,,,,,,,,,
vus_max,1783390662,3.000000,,,,,,,,,,,,,,,,
data_sent,1783390662,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390662,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390662,1005.257400,,,,,,,,,default,,,,,,,
iterations,1783390662,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783390662,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390662,3.234900,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390662,3.234900,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
checks,1783390662,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
data_sent,1783390662,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390662,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390662,1004.797500,,,,,,,,,default,,,,,,,
iterations,1783390662,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783390662,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390662,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390662,1004.797500,,,,,,,,,default,,,,,,,
iterations,1783390662,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783390662,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390662,3.882400,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390662,3.882400,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_reqs,1783390662,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390662,3.882400,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390662,3.882400,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390662,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
checks,1783390662,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
checks,1783390662,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
vus,1783390663,3.000000,,,,,,,,,,,,,,,,
vus_max,1783390663,3.000000,,,,,,,,,,,,,,,,
data_sent,1783390663,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390663,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390663,1003.573400,,,,,,,,,default,,,,,,,
iterations,1783390663,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783390663,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390663,2.739700,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390663,2.739700,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
checks,1783390663,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
data_sent,1783390663,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390663,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390663,1004.190500,,,,,,,,,default,,,,,,,
iterations,1783390663,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783390663,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390663,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390663,1004.190500,,,,,,,,,default,,,,,,,
iterations,1783390663,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1783390663,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390663,3.459500,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390663,3.459500,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_reqs,1783390663,1.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_duration,1783390663,3.459500,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_blocked,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_connecting,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_tls_handshaking,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_sending,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_waiting,1783390663,3.459500,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_receiving,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
http_req_failed,1783390663,0.000000,,,,true,,GET,http://127.0.0.1:8000/health,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/health,,
checks,1783390663,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
checks,1783390663,1.000000,VU 요청 성공,,,,,,,,default,,,,,,,
vus,1783390664,3.000000,,,,,,,,,,,,,,,,
vus_max,1783390664,3.000000,,,,,,,,,,,,,,,,
data_sent,1783390664,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390664,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390664,1003.002100,,,,,,,,,default,,,,,,,
iterations,1783390664,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783390664,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390664,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390664,1004.461700,,,,,,,,,default,,,,,,,
iterations,1783390664,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783390664,76.000000,,,,,,,,,default,,,,,,,
data_received,1783390664,140.000000,,,,,,,,,default,,,,,,,
iteration_duration,1783390664,1004.461700,,,,,,,,,default,,,,,,,
iterations,1783390664,1.000000,,,,,,,,,default,,,,,,,
data_sent,1783390664,0.000000,,,,,::teardown,,,,,,,,,,,
data_received,1783390664,0.000000,,,,,::teardown,,,,,,,,,,,
